seed,policy,domestic_capacity,active_customers,time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,unique_submitted_cases,unique_domestic_cases,unique_customer_cases,multi_cases,customer_share_all_cases,customer_share_submitted,domestic_share_submitted,first_domestic_share,first_customer_share,first_both_share,no_submission_share,domestic_then_customer_share,mean_escalation_time,external_path_trigger_rate,external_user_case_resolution_rate,customer_intervention_rate,material_at_customer_review_share,external_user_mean_merit,external_user_mean_dependence,unresolved_fraction,submitted_unresolved_fraction,external_user_unresolved_fraction,mean_processing_time,median_processing_time,unresolved_case_rounds,pending_case_rounds,domestic_use,customer_use,first_d_all,first_e_all,first_both_all,never_submitted,d_to_e_count,e_to_d_count,d_to_e_all,e_to_d_all,d_to_e_conditional,e_to_d_conditional,both_use,resolved_share,d_eligible_rounds,e_eligible_rounds
0,equal,6,3,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,68,46,45,0.6666666666666666,0.6666666666666666,0.9855072463768116,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5740740740740741,7.419354838709677,0.2608695652173913,0.43478260869565216,0.4090909090909091,0.0,0.5732553896024489,0.49250971480240535,0.4492753623188406,0.4492753623188406,0.5652173913043478,7.631578947368421,7.5,1685,544,0.9855072463768116,0.6666666666666666,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,31,5,0.4492753623188406,0.07246376811594203,0.5740740740740741,0.8333333333333334,0.6521739130434783,0.5507246376811594,314,12
0,equal,6,1,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,68,44,43,0.6376811594202898,0.6376811594202898,0.9855072463768116,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5370370370370371,6.896551724137931,0.25,0.4090909090909091,0.5121951219512195,0.0,0.5836954036211979,0.48762379274796913,0.4492753623188406,0.4492753623188406,0.5909090909090909,8.526315789473685,7.5,1719,693,0.9855072463768116,0.6376811594202898,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,29,5,0.42028985507246375,0.07246376811594203,0.5370370370370371,0.8333333333333334,0.6231884057971014,0.5507246376811594,306,224
0,degree,6,6,44,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0,36,69,69,0,0,69,69,45,45,0.6521739130434783,0.6521739130434783,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5555555555555556,6.766666666666667,0.2222222222222222,0.4,0.3953488372093023,0.0,0.586581297998519,0.48872495694976753,0.4782608695652174,0.4782608695652174,0.6,7.222222222222222,7.0,1745,541,1.0,0.6521739130434783,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,30,6,0.43478260869565216,0.08695652173913043,0.5555555555555556,1.0,0.6521739130434783,0.5217391304347826,316,5
0,degree,6,3,44,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,41,69,69,0,0,69,69,48,48,0.6956521739130435,0.6956521739130435,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.6111111111111112,7.333333333333333,0.2916666666666667,0.4791666666666667,0.45652173913043476,0.0,0.57769684016578,0.49028071589868166,0.4057971014492754,0.4057971014492754,0.5208333333333334,7.634146341463414,8.0,1573,539,1.0,0.6956521739130435,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,33,6,0.4782608695652174,0.08695652173913043,0.6111111111111112,1.0,0.6956521739130435,0.5942028985507246,307,3
0,degree,6,1,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,69,47,47,0.6811594202898551,0.6811594202898551,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5925925925925926,7.375,0.2553191489361702,0.425531914893617,0.4444444444444444,0.0,0.5815617129480237,0.4907031641050666,0.4492753623188406,0.4492753623188406,0.574468085106383,7.631578947368421,7.5,1685,544,1.0,0.6811594202898551,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,32,6,0.463768115942029,0.08695652173913043,0.5925925925925926,1.0,0.6811594202898551,0.5507246376811594,315,3
0,pooled,6,6,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,69,47,47,0.6811594202898551,0.6811594202898551,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5925925925925926,7.375,0.2553191489361702,0.425531914893617,0.4444444444444444,0.0,0.5815617129480237,0.4907031641050666,0.4492753623188406,0.4492753623188406,0.574468085106383,7.631578947368421,7.5,1685,544,1.0,0.6811594202898551,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,32,6,0.463768115942029,0.08695652173913043,0.5925925925925926,1.0,0.6811594202898551,0.5507246376811594,315,3
0,pooled,6,3,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,69,47,47,0.6811594202898551,0.6811594202898551,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5925925925925926,7.375,0.2553191489361702,0.425531914893617,0.4444444444444444,0.0,0.5815617129480237,0.4907031641050666,0.4492753623188406,0.4492753623188406,0.574468085106383,7.631578947368421,7.5,1685,544,1.0,0.6811594202898551,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,32,6,0.463768115942029,0.08695652173913043,0.5925925925925926,1.0,0.6811594202898551,0.5507246376811594,315,3
0,pooled,6,1,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,69,47,47,0.6811594202898551,0.6811594202898551,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5925925925925926,7.375,0.2553191489361702,0.425531914893617,0.4444444444444444,0.0,0.5815617129480237,0.4907031641050666,0.4492753623188406,0.4492753623188406,0.574468085106383,7.631578947368421,7.5,1685,544,1.0,0.6811594202898551,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,32,6,0.463768115942029,0.08695652173913043,0.5925925925925926,1.0,0.6811594202898551,0.5507246376811594,315,3
0,equal,12,6,44,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,69,69,44,44,0.6376811594202898,0.6376811594202898,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5370370370370371,4.758620689655173,0.25,0.4090909090909091,0.525,0.0,0.5771905754493549,0.48963576228264355,0.463768115942029,0.463768115942029,0.5909090909090909,5.54054054054054,6.0,1645,383,1.0,0.6376811594202898,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,29,6,0.42028985507246375,0.08695652173913043,0.5370370370370371,1.0,0.6376811594202898,0.5362318840579711,142,5
0,equal,12,3,44,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,69,68,45,44,0.6521739130434783,0.6521739130434783,0.9855072463768116,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5555555555555556,4.8,0.2222222222222222,0.4222222222222222,0.45,0.0,0.576399435210293,0.4900036098932915,0.463768115942029,0.463768115942029,0.5777777777777777,5.621621621621622,6.0,1648,392,0.9855072463768116,0.6521739130434783,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,30,5,0.43478260869565216,0.07246376811594203,0.5555555555555556,0.8333333333333334,0.6376811594202898,0.5362318840579711,141,23
0,equal,12,1,44,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,69,68,46,45,0.6666666666666666,0.6666666666666666,0.9855072463768116,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5740740740740741,4.741935483870968,0.30434782608695654,0.5217391304347826,0.5263157894736842,0.0,0.5765069753118985,0.48957800207384145,0.391304347826087,0.391304347826087,0.4782608695652174,7.285714285714286,6.0,1521,585,0.9855072463768116,0.6666666666666666,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,31,5,0.4492753623188406,0.07246376811594203,0.5740740740740741,0.8333333333333334,0.6521739130434783,0.6086956521739131,136,232
0,degree,12,6,44,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,69,69,44,44,0.6376811594202898,0.6376811594202898,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5370370370370371,4.758620689655173,0.25,0.4090909090909091,0.525,0.0,0.5771905754493549,0.48963576228264355,0.463768115942029,0.463768115942029,0.5909090909090909,5.54054054054054,6.0,1645,383,1.0,0.6376811594202898,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,29,6,0.42028985507246375,0.08695652173913043,0.5370370370370371,1.0,0.6376811594202898,0.5362318840579711,142,5
0,degree,12,3,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,69,44,44,0.6376811594202898,0.6376811594202898,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5370370370370371,4.758620689655173,0.2727272727272727,0.4318181818181818,0.5365853658536586,0.0,0.5771905754493549,0.48963576228264355,0.4492753623188406,0.4492753623188406,0.5681818181818182,5.5,6.0,1604,379,1.0,0.6376811594202898,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,29,6,0.42028985507246375,0.08695652173913043,0.5370370370370371,1.0,0.6376811594202898,0.5507246376811594,139,4
0,degree,12,1,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,69,44,44,0.6376811594202898,0.6376811594202898,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5370370370370371,4.793103448275862,0.2727272727272727,0.4318181818181818,0.5121951219512195,0.0,0.5771905754493549,0.48963576228264355,0.4492753623188406,0.4492753623188406,0.5681818181818182,5.657894736842105,6.0,1610,384,1.0,0.6376811594202898,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,29,6,0.42028985507246375,0.08695652173913043,0.5370370370370371,1.0,0.6376811594202898,0.5507246376811594,142,3
0,pooled,12,6,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,69,44,44,0.6376811594202898,0.6376811594202898,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5370370370370371,4.793103448275862,0.2727272727272727,0.4318181818181818,0.5121951219512195,0.0,0.5771905754493549,0.48963576228264355,0.4492753623188406,0.4492753623188406,0.5681818181818182,5.657894736842105,6.0,1610,384,1.0,0.6376811594202898,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,29,6,0.42028985507246375,0.08695652173913043,0.5370370370370371,1.0,0.6376811594202898,0.5507246376811594,142,3
0,pooled,12,3,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,69,44,44,0.6376811594202898,0.6376811594202898,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5370370370370371,4.793103448275862,0.2727272727272727,0.4318181818181818,0.5121951219512195,0.0,0.5771905754493549,0.48963576228264355,0.4492753623188406,0.4492753623188406,0.5681818181818182,5.657894736842105,6.0,1610,384,1.0,0.6376811594202898,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,29,6,0.42028985507246375,0.08695652173913043,0.5370370370370371,1.0,0.6376811594202898,0.5507246376811594,142,3
0,pooled,12,1,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,69,69,44,44,0.6376811594202898,0.6376811594202898,1.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.5370370370370371,4.793103448275862,0.2727272727272727,0.4318181818181818,0.5121951219512195,0.0,0.5771905754493549,0.48963576228264355,0.4492753623188406,0.4492753623188406,0.5681818181818182,5.657894736842105,6.0,1610,384,1.0,0.6376811594202898,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,29,6,0.42028985507246375,0.08695652173913043,0.5370370370370371,1.0,0.6376811594202898,0.5507246376811594,142,3
1,equal,2,6,44,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,81,80,68,67,0.8395061728395061,0.8395061728395061,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.7833333333333333,9.659574468085106,0.23529411764705882,0.4264705882352941,0.3582089552238806,0.0,0.5243782821117271,0.4974966331720396,0.5802469135802469,0.5802469135802469,0.5735294117647058,14.470588235294118,11.5,2607,1426,0.9876543209876543,0.8395061728395061,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,47,2,0.5802469135802469,0.024691358024691357,0.7833333333333333,0.6666666666666666,0.8271604938271605,0.41975308641975306,1207,10
1,equal,2,3,44,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,33,81,81,0,0,81,80,66,65,0.8148148148148148,0.8148148148148148,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.75,9.71111111111111,0.24242424242424243,0.42424242424242425,0.4461538461538462,0.0,0.5231938356207237,0.49880736614818305,0.5925925925925926,0.5925925925925926,0.5757575757575758,14.030303030303031,12.0,2623,1423,0.9876543209876543,0.8148148148148148,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,45,2,0.5555555555555556,0.024691358024691357,0.75,0.6666666666666666,0.8024691358024691,0.4074074074074074,1200,47
1,equal,2,1,44,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,45,81,81,0,0,81,80,72,71,0.8888888888888888,0.8888888888888888,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.85,9.92156862745098,0.2777777777777778,0.5555555555555556,0.46153846153846156,0.0,0.5339930451318327,0.4966245891904484,0.4444444444444444,0.4444444444444444,0.4444444444444444,22.8,24.0,2646,1839,0.9876543209876543,0.8888888888888888,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,51,2,0.6296296296296297,0.024691358024691357,0.85,0.6666666666666666,0.8765432098765432,0.5555555555555556,1383,611
1,degree,2,6,44,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,81,80,68,67,0.8395061728395061,0.8395061728395061,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.7833333333333333,9.659574468085106,0.23529411764705882,0.4264705882352941,0.3582089552238806,0.0,0.5243782821117271,0.4974966331720396,0.5802469135802469,0.5802469135802469,0.5735294117647058,14.470588235294118,11.5,2607,1426,0.9876543209876543,0.8395061728395061,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,47,2,0.5802469135802469,0.024691358024691357,0.7833333333333333,0.6666666666666666,0.8271604938271605,0.41975308641975306,1207,10
1,degree,2,3,44,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,81,80,68,67,0.8395061728395061,0.8395061728395061,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.7833333333333333,9.659574468085106,0.23529411764705882,0.4264705882352941,0.3582089552238806,0.0,0.5243782821117271,0.4974966331720396,0.5802469135802469,0.5802469135802469,0.5735294117647058,14.470588235294118,11.5,2607,1426,0.9876543209876543,0.8395061728395061,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,47,2,0.5802469135802469,0.024691358024691357,0.7833333333333333,0.6666666666666666,0.8271604938271605,0.41975308641975306,1207,9
1,degree,2,1,44,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,81,79,67,65,0.8271604938271605,0.8271604938271605,0.9753086419753086,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.7666666666666667,9.369565217391305,0.19402985074626866,0.3880597014925373,0.3787878787878788,0.0,0.5205344615788678,0.4981422180707371,0.6172839506172839,0.6172839506172839,0.6119402985074627,13.290322580645162,10.0,2662,1425,0.9753086419753086,0.8271604938271605,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,46,1,0.5679012345679012,0.012345679012345678,0.7666666666666667,0.3333333333333333,0.8024691358024691,0.38271604938271603,1206,9
1,pooled,2,6,44,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,81,79,67,65,0.8271604938271605,0.8271604938271605,0.9753086419753086,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.7666666666666667,9.369565217391305,0.19402985074626866,0.3880597014925373,0.3787878787878788,0.0,0.5205344615788678,0.4981422180707371,0.6172839506172839,0.6172839506172839,0.6119402985074627,13.290322580645162,10.0,2662,1425,0.9753086419753086,0.8271604938271605,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,46,1,0.5679012345679012,0.012345679012345678,0.7666666666666667,0.3333333333333333,0.8024691358024691,0.38271604938271603,1206,9
1,pooled,2,3,44,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,81,79,67,65,0.8271604938271605,0.8271604938271605,0.9753086419753086,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.7666666666666667,9.369565217391305,0.19402985074626866,0.3880597014925373,0.3787878787878788,0.0,0.5205344615788678,0.4981422180707371,0.6172839506172839,0.6172839506172839,0.6119402985074627,13.290322580645162,10.0,2662,1425,0.9753086419753086,0.8271604938271605,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,46,1,0.5679012345679012,0.012345679012345678,0.7666666666666667,0.3333333333333333,0.8024691358024691,0.38271604938271603,1206,9
1,pooled,2,1,44,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,81,79,67,65,0.8271604938271605,0.8271604938271605,0.9753086419753086,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.7666666666666667,9.369565217391305,0.19402985074626866,0.3880597014925373,0.3787878787878788,0.0,0.5205344615788678,0.4981422180707371,0.6172839506172839,0.6172839506172839,0.6119402985074627,13.290322580645162,10.0,2662,1425,0.9753086419753086,0.8271604938271605,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,46,1,0.5679012345679012,0.012345679012345678,0.7666666666666667,0.3333333333333333,0.8024691358024691,0.38271604938271603,1206,9
1,equal,6,6,44,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,41,81,81,0,0,81,80,56,55,0.691358024691358,0.691358024691358,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.5833333333333334,7.257142857142857,0.2857142857142857,0.44642857142857145,0.4444444444444444,0.0,0.5355031988372413,0.5031923893721213,0.49382716049382713,0.49382716049382713,0.5535714285714286,8.097560975609756,9.0,2132,668,0.9876543209876543,0.691358024691358,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,35,2,0.43209876543209874,0.024691358024691357,0.5833333333333334,0.6666666666666666,0.6790123456790124,0.5061728395061729,432,11
1,equal,6,3,44,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,40,81,81,0,0,81,80,56,55,0.691358024691358,0.691358024691358,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.5833333333333334,7.714285714285714,0.25,0.4107142857142857,0.42592592592592593,0.0,0.5400818028537824,0.5038611538616135,0.5061728395061729,0.5061728395061729,0.5892857142857143,8.425,9.0,2182,686,0.9876543209876543,0.691358024691358,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,35,2,0.43209876543209874,0.024691358024691357,0.5833333333333334,0.6666666666666666,0.6790123456790124,0.49382716049382713,442,34
1,equal,6,1,44,0,0,0,0,0,0,44,0,0,44,0,0,0,0,0,0,0,37,81,81,0,0,81,80,58,57,0.7160493827160493,0.7160493827160493,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.6166666666666667,8.162162162162161,0.13793103448275862,0.3620689655172414,0.3137254901960784,0.0,0.5371258627746738,0.5063363189744248,0.5432098765432098,0.5432098765432098,0.6379310344827587,10.513513513513514,9.0,2369,973,0.9876543209876543,0.7160493827160493,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,37,2,0.4567901234567901,0.024691358024691357,0.6166666666666667,0.6666666666666666,0.7037037037037037,0.4567901234567901,469,393
1,degree,6,6,44,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,41,81,81,0,0,81,80,56,55,0.691358024691358,0.691358024691358,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.5833333333333334,7.257142857142857,0.2857142857142857,0.44642857142857145,0.4444444444444444,0.0,0.5355031988372413,0.5031923893721213,0.49382716049382713,0.49382716049382713,0.5535714285714286,8.097560975609756,9.0,2132,668,0.9876543209876543,0.691358024691358,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,35,2,0.43209876543209874,0.024691358024691357,0.5833333333333334,0.6666666666666666,0.6790123456790124,0.5061728395061729,432,11
1,degree,6,3,44,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,41,81,81,0,0,81,80,56,55,0.691358024691358,0.691358024691358,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.5833333333333334,7.257142857142857,0.2857142857142857,0.44642857142857145,0.4444444444444444,0.0,0.5355031988372413,0.5031923893721213,0.49382716049382713,0.49382716049382713,0.5535714285714286,8.097560975609756,9.0,2132,668,0.9876543209876543,0.691358024691358,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,35,2,0.43209876543209874,0.024691358024691357,0.5833333333333334,0.6666666666666666,0.6790123456790124,0.5061728395061729,432,9
1,degree,6,1,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,81,79,57,55,0.7037037037037037,0.7037037037037037,0.9753086419753086,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.6,7.5,0.2982456140350877,0.45614035087719296,0.43636363636363634,0.0,0.5366396397192623,0.5043994614845518,0.48148148148148145,0.48148148148148145,0.543859649122807,8.261904761904763,9.0,2102,673,0.9753086419753086,0.7037037037037037,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,36,1,0.4444444444444444,0.012345679012345678,0.6,0.3333333333333333,0.6790123456790124,0.5185185185185185,433,9
1,pooled,6,6,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,81,79,57,55,0.7037037037037037,0.7037037037037037,0.9753086419753086,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.6,7.5,0.2982456140350877,0.45614035087719296,0.43636363636363634,0.0,0.5366396397192623,0.5043994614845518,0.48148148148148145,0.48148148148148145,0.543859649122807,8.261904761904763,9.0,2102,673,0.9753086419753086,0.7037037037037037,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,36,1,0.4444444444444444,0.012345679012345678,0.6,0.3333333333333333,0.6790123456790124,0.5185185185185185,433,9
1,pooled,6,3,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,81,79,57,55,0.7037037037037037,0.7037037037037037,0.9753086419753086,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.6,7.5,0.2982456140350877,0.45614035087719296,0.43636363636363634,0.0,0.5366396397192623,0.5043994614845518,0.48148148148148145,0.48148148148148145,0.543859649122807,8.261904761904763,9.0,2102,673,0.9753086419753086,0.7037037037037037,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,36,1,0.4444444444444444,0.012345679012345678,0.6,0.3333333333333333,0.6790123456790124,0.5185185185185185,433,9
1,pooled,6,1,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,81,79,57,55,0.7037037037037037,0.7037037037037037,0.9753086419753086,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.6,7.5,0.2982456140350877,0.45614035087719296,0.43636363636363634,0.0,0.5366396397192623,0.5043994614845518,0.48148148148148145,0.48148148148148145,0.543859649122807,8.261904761904763,9.0,2102,673,0.9753086419753086,0.7037037037037037,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,36,1,0.4444444444444444,0.012345679012345678,0.6,0.3333333333333333,0.6790123456790124,0.5185185185185185,433,9
1,equal,12,6,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,81,80,58,57,0.7160493827160493,0.7160493827160493,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.6166666666666667,5.837837837837838,0.29310344827586204,0.43103448275862066,0.39285714285714285,0.0,0.5180032031019228,0.49754478292463006,0.48148148148148145,0.48148148148148145,0.5689655172413793,6.285714285714286,6.0,2019,489,0.9876543209876543,0.7160493827160493,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,37,2,0.4567901234567901,0.024691358024691357,0.6166666666666667,0.6666666666666666,0.7037037037037037,0.5185185185185185,205,12
1,equal,12,3,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,81,80,56,55,0.691358024691358,0.691358024691358,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.5833333333333334,6.0,0.25,0.42857142857142855,0.5370370370370371,0.0,0.5250629378378948,0.49849574708133,0.48148148148148145,0.48148148148148145,0.5714285714285714,6.833333333333333,6.0,2042,526,0.9876543209876543,0.691358024691358,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,35,2,0.43209876543209874,0.024691358024691357,0.5833333333333334,0.6666666666666666,0.6790123456790124,0.5185185185185185,208,60
1,equal,12,1,44,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,39,81,81,0,0,81,81,59,59,0.7283950617283951,0.7283950617283951,1.0,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.6333333333333333,5.657894736842105,0.15254237288135594,0.4067796610169492,0.36,0.0,0.524918702935037,0.49995260419537924,0.5185185185185185,0.5185185185185185,0.5932203389830508,8.923076923076923,7.0,2238,871,1.0,0.7283950617283951,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,38,3,0.4691358024691358,0.037037037037037035,0.6333333333333333,1.0,0.7283950617283951,0.48148148148148145,216,440
1,degree,12,6,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,81,80,58,57,0.7160493827160493,0.7160493827160493,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.6166666666666667,5.837837837837838,0.29310344827586204,0.43103448275862066,0.39285714285714285,0.0,0.5180032031019228,0.49754478292463006,0.48148148148148145,0.48148148148148145,0.5689655172413793,6.285714285714286,6.0,2019,489,0.9876543209876543,0.7160493827160493,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,37,2,0.4567901234567901,0.024691358024691357,0.6166666666666667,0.6666666666666666,0.7037037037037037,0.5185185185185185,205,12
1,degree,12,3,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,42,81,81,0,0,81,80,58,57,0.7160493827160493,0.7160493827160493,0.9876543209876543,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.6166666666666667,5.837837837837838,0.29310344827586204,0.43103448275862066,0.4107142857142857,0.0,0.5180032031019228,0.49754478292463006,0.48148148148148145,0.48148148148148145,0.5689655172413793,6.285714285714286,6.0,2019,488,0.9876543209876543,0.7160493827160493,0.7407407407407407,0.037037037037037035,0.2222222222222222,0.0,37,2,0.4567901234567901,0.024691358024691357,0.6166666666666667,0.6666666666666666,0.7037037037037037,0.5185185185185185,205,9
